MS SubClass,Lot Frontage,Lot Area,HouseStyle_MedianPrice,BldgType_MedianPrice,Neighborhood_MedianPrice,Combo_PriceMean,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2,MSZoning_encoded,Has_Iregular_Lot_Shape,Land_Contour,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,GoodCond1,BadCond1,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,Central_Air,Kitchen_Qual,PavedDrive_Full,PavedDrive_Partial,Heating_QC,Heating_GasA,Exter_Qual,Exter_Cond,Exterior1st_Simp_BrkFace,Exterior1st_Simp_CemntBd,Exterior1st_Simp_HdBoard,Exterior1st_Simp_MetalSd,Exterior1st_Simp_Other,Exterior1st_Simp_Plywood,Exterior1st_Simp_VinylSd,Exterior1st_Simp_Wd Sdng,Exterior2nd_Simp_CmentBd,Exterior2nd_Simp_HdBoard,Exterior2nd_Simp_MetalSd,Exterior2nd_Simp_Other,Exterior2nd_Simp_Plywood,Exterior2nd_Simp_VinylSd,Exterior2nd_Simp_Wd Sdng,Exterior2nd_Simp_Wd Shng,Functional_Encoded,SaleType_Best,SaleType_Good,SaleType_Average,SaleType_Low,SaleCond_High,SaleCond_Typical,SaleCond_Low
90,75.0,8512,155000.0,136905.0,140000.0,119000.0,5,5,1960,1960,0.0,0.0,0.0,1556.0,1556.0,5,1556,0,0,1556,0.0,0.0,2,0,4,2,8,0,0.0,0.0,0,0,0,0,0,9,2006,119000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,2,1.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,3,1,2,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
20,70.0,7945,155000.0,165000.0,140000.0,140000.0,5,6,1959,1959,0.0,179.0,506.0,465.0,1150.0,4,1150,0,0,1150,1.0,0.0,1,0,3,1,6,0,1.0,300.0,0,0,0,0,0,5,2006,141000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,47.0,2,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
20,70.0,7000,155000.0,165000.0,140000.0,140000.0,5,4,1961,1961,0.0,781.0,0.0,369.0,1150.0,5,1150,0,0,1150,0.0,0.0,1,0,3,1,6,0,1.0,288.0,0,0,0,0,162,7,2006,146000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,45.0,2,3,3,3,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,3,1,2,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
60,69.0,7590,189000.0,165000.0,140000.0,169500.0,6,5,1966,1966,266.0,512.0,0.0,148.0,660.0,5,660,688,0,1348,0.0,0.0,1,1,3,1,6,1,2.0,453.0,188,108,0,0,0,7,2006,155000,0,0,1,0,0,0,0,1,0,2,False,True,False,False,False,False,40.0,2,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,1,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
85,69.0,10205,143000.0,165000.0,140000.0,138750.0,5,5,1962,1962,0.0,784.0,0.0,141.0,925.0,5,999,0,0,999,1.0,0.0,1,0,3,1,6,0,1.0,300.0,150,72,0,0,0,5,2006,134500,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,44.0,1,3,3,3,3,3.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
20,74.0,7400,155000.0,165000.0,140000.0,140000.0,7,6,1962,1962,0.0,809.0,0.0,236.0,1045.0,5,1045,0,0,1045,1.0,0.0,1,0,3,1,6,0,2.0,528.0,0,0,0,0,0,3,2006,120000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,44.0,1,3,3,3,3,1.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
20,70.0,7000,155000.0,165000.0,140000.0,140000.0,5,6,1962,1962,0.0,468.0,0.0,396.0,864.0,5,864,0,0,864,0.0,1.0,1,0,3,1,5,0,1.0,336.0,0,0,0,0,0,2,2006,105000,0,0,0,0,1,0,0,1,2,0,False,True,False,False,False,False,44.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
190,70.0,7000,143000.0,122250.0,140000.0,124000.0,5,5,1962,1962,0.0,953.0,0.0,72.0,1025.0,5,1025,0,0,1025,1.0,0.0,1,0,3,1,6,0,0.0,0.0,96,80,0,0,0,3,2006,124000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,3.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
70,62.0,9856,189000.0,165000.0,119900.0,139950.0,5,8,1900,2005,0.0,0.0,0.0,716.0,716.0,4,1007,1007,0,2014,0.0,0.0,2,0,5,1,8,0,2.0,624.0,0,72,167,0,0,6,2006,169000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,106.0,1,3,3,2,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,3,1,0,5,1,3,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,1,0,0,0,1,0
70,57.0,9906,189000.0,165000.0,119900.0,139950.0,4,4,1925,1950,0.0,0.0,0.0,686.0,686.0,5,810,518,0,1328,0.0,0.0,1,0,3,1,8,0,1.0,210.0,0,172,60,0,0,9,2006,107000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,66.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,0,3,1,0,2,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,0,1
50,60.0,9600,129675.0,165000.0,119900.0,122250.0,5,6,1948,1950,264.0,276.0,0.0,936.0,1212.0,4,1226,442,0,1668,1.0,0.0,1,0,3,1,6,0,1.0,240.0,0,0,140,0,0,5,2006,135000,0,0,0,0,1,0,0,1,0,3,False,False,False,False,False,True,58.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
50,60.0,5520,129675.0,165000.0,119900.0,122250.0,4,6,1920,1980,0.0,284.0,0.0,863.0,1147.0,5,1147,510,0,1657,0.0,0.0,1,0,4,1,9,1,1.0,162.0,0,0,0,0,0,7,2006,111500,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,True,86.0,1,2,2,3,2,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,0,2,0,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
50,60.0,9600,129675.0,165000.0,119900.0,122250.0,6,8,1900,2004,0.0,381.0,0.0,399.0,780.0,5,940,476,0,1416,0.0,1.0,1,0,3,1,7,0,2.0,400.0,0,24,0,0,0,6,2006,156500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,50.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,4,1,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
70,60.0,9600,189000.0,165000.0,119900.0,139950.0,7,7,1925,1990,0.0,16.0,0.0,712.0,728.0,5,832,809,0,1641,0.0,1.0,1,1,3,1,6,1,2.0,546.0,0,0,234,0,0,8,2006,178000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,81.0,1,3,2,3,4,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,5,1,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
70,58.0,6451,189000.0,165000.0,119900.0,139950.0,7,7,1900,1970,0.0,208.0,0.0,504.0,712.0,5,848,580,0,1428,1.0,0.0,1,0,4,1,7,0,2.0,576.0,264,0,84,0,0,5,2006,139900,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,21.0,3,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,4,1,2,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
70,66.0,3960,189000.0,165000.0,119900.0,139950.0,7,8,1930,1950,0.0,0.0,0.0,502.0,502.0,5,502,502,0,1004,0.0,0.0,1,0,2,1,5,1,1.0,200.0,280,0,68,0,0,7,2006,105000,0,0,0,0,0,1,0,1,3,0,False,False,False,False,False,True,76.0,1,3,2,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,4,0,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
30,70.0,5684,155000.0,165000.0,119900.0,105950.0,6,8,1930,2005,0.0,0.0,0.0,813.0,813.0,4,813,0,0,813,0.0,0.0,1,0,2,1,5,0,1.0,270.0,0,113,0,0,0,6,2006,110000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,74.0,1,2,2,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,True,False,1,4,0,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
190,56.0,7745,129675.0,122250.0,119900.0,137450.0,4,6,1900,1950,0.0,0.0,0.0,938.0,938.0,5,1084,867,0,1951,0.0,0.0,2,0,4,2,9,0,2.0,576.0,0,6,28,0,0,4,2006,111500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,13.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,0,2,0,1,4,1,3,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
30,56.0,7741,155000.0,165000.0,119900.0,105950.0,6,5,1924,1950,0.0,143.0,72.0,817.0,1032.0,4,1032,0,0,1032,0.0,0.0,1,0,2,1,5,0,1.0,280.0,0,0,112,0,0,6,2006,108000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,11.0,1,3,3,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,3,1,0,4,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0,1,0,0,0,1
30,50.0,5633,155000.0,165000.0,119900.0,105950.0,5,7,1925,1950,0.0,0.0,0.0,844.0,844.0,5,844,0,0,844,0.0,0.0,1,0,2,1,5,0,1.0,216.0,50,81,123,0,0,7,2006,111500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,81.0,1,3,3,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
70,50.0,9000,189000.0,165000.0,119900.0,139950.0,5,6,1880,1991,0.0,0.0,0.0,636.0,636.0,4,1089,661,0,1750,0.0,0.0,1,0,3,1,8,0,1.0,240.0,0,0,293,0,0,6,2006,124000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,69.0,1,1,2,2,2,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,1,True,False,False,True,False,False,True,False,1,5,0,0,3,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,0,1
20,60.0,7200,155000.0,165000.0,119900.0,105950.0,4,5,1950,1950,0.0,0.0,0.0,576.0,576.0,5,864,0,0,864,0.0,0.0,1,0,2,1,5,0,1.0,528.0,0,0,0,0,115,8,2006,105000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,54.0,2,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0,1,0,0,1,0
50,40.0,4400,129675.0,165000.0,119900.0,122250.0,6,8,1920,1950,0.0,0.0,0.0,648.0,648.0,4,734,384,0,1118,0.0,0.0,1,0,2,1,6,0,2.0,440.0,0,0,0,0,0,10,2006,116000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,16.0,1,3,3,2,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,3,1,2,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
70,42.0,7614,189000.0,165000.0,119900.0,139950.0,3,5,1905,1950,0.0,0.0,0.0,738.0,738.0,4,714,662,0,1376,0.0,0.0,1,0,2,1,7,0,1.0,216.0,0,0,104,0,225,3,2006,96900,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,76.0,1,3,3,3,2,2.0,0,0,5.0,0,2,False,False,False,False,True,False,True,False,0,0,True,False,False,True,False,False,True,False,1,3,0,0,4,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
190,50.0,6000,155000.0,122250.0,119900.0,114250.0,5,7,1955,1955,0.0,576.0,0.0,384.0,960.0,4,960,0,0,960,1.0,0.0,1,0,3,1,5,0,2.0,576.0,0,0,0,0,0,6,2006,135500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,30.0,1,3,3,3,3,3.0,1,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
50,50.0,6000,129675.0,165000.0,119900.0,122250.0,5,7,1924,1950,145.0,0.0,0.0,816.0,816.0,5,816,750,0,1566,0.0,0.0,1,1,5,1,7,0,2.0,450.0,24,0,296,0,0,8,2006,139000,0,0,0,0,1,0,0,1,3,2,False,False,False,False,False,True,30.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
30,52.0,7830,155000.0,165000.0,119900.0,105950.0,3,5,1921,1950,0.0,416.0,0.0,76.0,492.0,5,492,0,0,492,1.0,0.0,1,0,1,1,3,0,1.0,200.0,0,0,78,0,0,6,2006,61500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,85.0,1,3,2,2,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,0,3,1,2,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
50,56.0,9576,129675.0,165000.0,119900.0,122250.0,6,7,1945,1950,0.0,310.0,0.0,460.0,770.0,5,885,297,0,1182,0.0,0.0,1,1,3,1,5,0,1.0,378.0,0,0,0,0,0,5,2006,120000,0,0,0,0,1,0,0,1,2,0,False,False,False,False,False,True,61.0,1,3,2,2,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,49.0,5820,155000.0,165000.0,119900.0,105950.0,3,8,1955,2005,0.0,256.0,0.0,906.0,1162.0,5,1163,0,0,1163,1.0,0.0,1,0,3,1,6,0,1.0,220.0,142,98,0,0,0,7,2006,126175,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,51.0,1,3,2,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
30,48.0,5747,155000.0,165000.0,119900.0,105950.0,3,4,1920,1950,0.0,0.0,0.0,798.0,798.0,5,840,0,0,840,0.0,0.0,1,0,2,1,5,0,1.0,250.0,112,0,0,0,0,6,2006,64000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,68.0,1,2,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,2,0,0,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
190,69.0,9142,189000.0,122250.0,119900.0,113000.0,6,8,1910,1950,0.0,0.0,0.0,1020.0,1020.0,2,908,1020,0,1928,0.0,0.0,2,0,4,2,9,0,1.0,440.0,0,60,112,0,0,4,2006,137000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,96.0,1,1,1,2,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,2,1,0,4,1,2,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
70,60.0,9600,189000.0,165000.0,119900.0,139950.0,4,2,1900,1950,0.0,0.0,0.0,1095.0,1095.0,5,1095,679,0,1774,1.0,0.0,2,0,4,2,8,0,3.0,779.0,0,0,90,0,0,5,2006,87000,0,0,0,0,1,0,0,1,0,0,True,False,False,False,False,False,86.0,1,2,2,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,3,0,0,2,0,2,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3,0,1,0,0,0,1,0
75,60.0,10800,160950.0,165000.0,119900.0,144000.0,7,7,1914,1970,0.0,390.0,0.0,490.0,880.0,5,880,888,0,1768,0.0,0.0,1,1,2,1,6,2,2.0,320.0,0,341,0,0,0,10,2006,163000,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,True,92.0,1,3,3,4,3,2.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,3,0,0,2,0,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
75,70.0,6300,160950.0,165000.0,119900.0,144000.0,7,6,1910,2005,0.0,0.0,0.0,1226.0,1226.0,5,1226,878,0,2104,0.0,0.0,2,0,5,1,9,0,2.0,432.0,0,341,88,0,0,7,2006,155000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,96.0,1,3,2,3,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,1,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
50,63.0,5000,129675.0,165000.0,119900.0,122250.0,5,4,1900,1950,0.0,0.0,0.0,540.0,540.0,4,889,551,0,1440,0.0,0.0,1,0,3,1,6,0,1.0,352.0,0,0,77,0,0,4,2006,79000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,66.0,1,3,2,3,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,0,3,1,0,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
75,65.0,8850,160950.0,165000.0,119900.0,144000.0,7,6,1916,1950,0.0,0.0,0.0,815.0,815.0,5,815,875,0,1690,0.0,0.0,1,0,3,1,7,1,1.0,225.0,0,0,330,0,0,7,2006,144000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,90.0,1,3,3,3,3,1.0,0,0,5.0,1,1,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,5,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,0,0,1,0,1,0
70,60.0,3600,189000.0,165000.0,119900.0,139950.0,6,7,1910,1993,0.0,0.0,0.0,684.0,684.0,4,684,684,0,1368,0.0,0.0,1,0,3,1,7,0,1.0,216.0,0,158,0,0,0,10,2006,114504,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,76.0,1,2,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,0,3,0,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
70,60.0,7200,189000.0,165000.0,119900.0,139950.0,7,7,1920,1950,0.0,0.0,0.0,596.0,596.0,5,998,764,0,1762,1.0,0.0,1,1,4,1,8,0,2.0,576.0,36,0,221,0,0,10,2006,157000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,17.0,1,3,3,2,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,False,True,False,True,False,False,True,False,1,4,0,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
30,84.0,11340,155000.0,165000.0,119900.0,105950.0,6,5,1923,1950,0.0,0.0,0.0,1200.0,1200.0,4,1200,0,0,1200,0.0,0.0,1,0,4,1,7,0,1.0,312.0,0,0,228,0,0,3,2006,125000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,83.0,1,2,2,3,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,0,1
75,90.0,22950,194000.0,165000.0,119900.0,295000.0,10,9,1892,1993,0.0,0.0,0.0,1107.0,1107.0,5,1518,1518,572,3608,0.0,0.0,2,1,4,1,12,2,3.0,840.0,0,260,0,0,410,6,2006,475000,0,0,0,0,0,0,1,1,4,0,False,False,False,False,False,True,13.0,1,3,5,3,3,2.0,0,0,5.0,1,2,False,False,False,False,True,True,False,False,0,1,True,False,False,False,True,False,True,False,1,5,1,0,5,1,3,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
90,33.0,5976,189000.0,136905.0,119900.0,98500.0,5,7,1920,1950,0.0,0.0,0.0,624.0,624.0,4,624,624,0,1248,0.0,0.0,2,0,2,2,8,0,0.0,0.0,0,130,256,0,0,12,2006,93500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,0,3,0,0,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
20,65.0,9750,155000.0,165000.0,119900.0,105950.0,5,5,1958,1958,0.0,0.0,0.0,960.0,960.0,5,960,0,0,960,0.0,0.0,1,0,3,1,5,0,2.0,624.0,0,0,0,0,0,7,2006,125000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,4.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
50,63.0,4761,113000.0,165000.0,106500.0,87000.0,3,3,1918,1950,0.0,0.0,0.0,1020.0,1020.0,2,1020,0,0,1020,0.0,0.0,1,0,2,1,5,0,0.0,0.0,0,0,105,0,0,10,2006,64500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,2,1.0,0,0,1.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,0,2,0,0,2,1,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,0,1,0,0,1,0
30,51.0,7446,155000.0,165000.0,126750.0,89000.0,4,5,1941,1950,0.0,266.0,0.0,522.0,788.0,4,788,0,0,788,0.0,0.0,1,0,2,1,4,2,0.0,0.0,0,0,0,0,0,4,2006,100000,0,0,0,0,0,0,1,1,2,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,0,1,0,0,0,0,1
50,65.0,6435,129675.0,165000.0,126750.0,131875.0,6,5,1939,1950,0.0,0.0,0.0,972.0,972.0,5,972,605,0,1577,0.0,0.0,1,0,3,1,6,1,1.0,312.0,0,0,0,0,0,10,2006,140200,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,67.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,2,1,0,4,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
